time	wallclock_time	start_span	g_sum	f_sum	frac_compute	arg_size_mbs	res_size_mbs	num_workers
14-10-2023 11:49:57	351.587401	0.074347	16808.132875	14966.855631	0.912887	5.728912	5.728912	99
14-10-2023 12:05:12	914.406739	0.079929	13289.706316	3611.798584	0.186703	5.728912	5.728912	99
14-10-2023 12:10:44	332.115904	0.053826	49358.853106	15029.764969	1.958323	5.728912	5.728912	99
14-10-2023 12:16:22	338.344063	0.046455	17093.239640	14865.681052	0.954110	5.728912	5.728912	99
14-10-2023 12:31:38	915.124842	0.084552	12664.461185	3616.603464	0.179708	5.728912	5.728912	99
14-10-2023 12:37:08	330.305598	0.049326	49062.548286	15120.745186	1.962777	5.728912	5.728912	99
14-10-2023 12:42:47	339.353695	0.077389	17436.794875	14866.929999	0.961534	5.728912	5.728912	99
14-10-2023 12:58:03	915.570471	0.072952	13443.951694	3618.830629	0.188245	5.728912	5.728912	99
14-10-2023 13:03:39	336.107868	0.054267	49097.128129	15135.919563	1.930388	5.728912	5.728912	99
14-10-2023 13:09:18	339.232772	0.065975	16879.678762	14859.648301	0.945072	5.728912	5.728912	99
14-10-2023 13:24:34	915.777290	0.095948	12680.341681	3619.068234	0.179782	5.728912	5.728912	99
14-10-2023 13:30:03	328.326890	0.055139	48729.750578	15079.128848	1.963087	5.728912	5.728912	99
14-10-2023 13:35:41	337.847273	0.070973	17291.762197	14861.312512	0.961318	5.728912	5.728912	99
14-10-2023 13:50:56	915.203210	0.076407	12682.286084	3610.607713	0.179823	5.728912	5.728912	99
14-10-2023 14:06:11	914.865405	0.056866	50357.329548	3605.102461	0.595798	5.728912	5.728912	99
14-10-2023 14:11:41	329.806715	0.051404	49460.106168	15056.728293	1.975961	5.728912	5.728912	99
14-10-2023 14:17:19	338.582821	0.069766	17372.729656	14850.586405	0.961325	5.728912	5.728912	99
14-10-2023 14:32:34	914.965068	0.038725	13193.814717	3612.982731	0.185543	5.728912	5.728912	99
14-10-2023 14:38:03	328.300103	0.053876	48421.054888	15051.418548	1.952896	5.728912	5.728912	99
14-10-2023 14:43:41	338.531547	0.059423	17555.751995	14856.938238	0.967121	5.728912	5.728912	99
14-10-2023 14:58:56	914.536467	0.083068	13143.353030	3611.662378	0.185058	5.728912	5.728912	99
14-10-2023 15:04:26	329.951851	0.057310	49655.021859	15057.113242	1.981071	5.728912	5.728912	99
14-10-2023 15:10:05	338.775751	0.084902	17708.048361	14882.136657	0.971716	5.728912	5.728912	99
14-10-2023 15:25:19	914.718866	0.085303	12785.544382	3608.872235	0.181039	5.728912	5.728912	99
14-10-2023 15:30:49	329.388284	0.057409	49424.896605	15057.692353	1.977421	5.728912	5.728912	99
14-10-2023 15:36:29	339.873488	0.073042	17152.397696	14888.835789	0.952263	5.728912	5.728912	99
14-10-2023 15:53:12	1003.770078	0.083005	12964.016421	3621.072854	0.166897	5.728912	5.728912	99
14-10-2023 15:58:42	329.642370	0.041943	50533.838061	15063.566282	2.010057	5.728912	5.728912	99
14-10-2023 16:04:21	339.206534	0.079511	18034.403707	14888.995027	0.980404	5.728912	5.728912	99
14-10-2023 16:19:37	915.113652	0.080400	12972.259652	3616.813507	0.183110	5.728912	5.728912	99
14-10-2023 16:34:52	914.937389	0.109479	49498.596359	3619.557925	0.586430	5.728912	5.728912	99
14-10-2023 16:40:22	330.093409	0.011459	48854.453050	15078.299314	1.956372	5.728912	5.728912	99
14-10-2023 16:46:01	339.598636	0.076372	17863.557055	14887.573946	0.974149	5.728912	5.728912	99
14-10-2023 17:01:16	914.145575	0.073601	12824.434905	3611.456165	0.181611	5.728912	5.728912	99
14-10-2023 17:06:46	330.169919	0.053628	49766.503581	15125.478806	1.985264	5.728912	5.728912	99
14-10-2023 17:12:25	339.328942	0.074256	17843.103247	14861.829406	0.973548	5.728912	5.728912	99
14-10-2023 17:27:37	911.388904	0.026705	12762.431125	3594.281207	0.181283	5.728912	5.728912	99
14-10-2023 17:33:07	330.237687	0.077142	49728.535329	15130.693335	1.983855	5.728912	5.728912	99
14-10-2023 17:38:46	339.575538	0.073838	16904.501015	14869.496638	0.945149	5.728912	5.728912	99
14-10-2023 17:53:58	911.409414	0.084212	12878.598275	3595.616924	0.182581	5.728912	5.728912	99
14-10-2023 17:59:28	330.580668	0.054000	50206.464927	15126.116421	1.996260	5.728912	5.728912	99
14-10-2023 18:05:06	337.059312	0.069330	17015.631377	14859.975801	0.955250	5.728912	5.728912	99
14-10-2023 18:20:17	911.298049	0.085170	13142.456188	3598.312683	0.185558	5.728912	5.728912	99
14-10-2023 18:25:57	339.660585	0.010761	48121.921454	15262.797600	1.884969	5.728912	5.728912	99
14-10-2023 18:31:35	338.206279	0.069282	16817.453253	14881.491805	0.946734	5.728912	5.728912	99
14-10-2023 18:46:47	911.648113	0.082389	12901.823896	3595.312694	0.182787	5.728912	5.728912	99
14-10-2023 18:52:24	337.521082	0.055136	50083.899267	15262.527661	1.955626	5.728912	5.728912	99
14-10-2023 18:58:16	351.529394	0.052542	16602.123078	15128.605361	0.911766	5.728912	5.728912	99
14-10-2023 19:13:24	907.931000	0.084586	13212.943657	3592.177378	0.186962	5.728912	5.728912	99
14-10-2023 19:28:31	907.639925	0.051632	48775.585513	3585.984373	0.582725	5.728912	5.728912	99
14-10-2023 19:34:10	338.500545	0.057303	49307.175593	15249.746552	1.926408	5.728912	5.728912	99
14-10-2023 19:39:49	339.491735	0.059722	17664.624375	14882.200891	0.968376	5.728912	5.728912	99
14-10-2023 19:54:57	907.868067	0.022758	13320.414405	3589.777194	0.188144	5.728912	5.728912	99
14-10-2023 20:00:35	337.900808	0.025711	50055.813412	15252.335224	1.952284	5.728912	5.728912	99
14-10-2023 20:06:13	337.661876	0.065886	16412.444315	14864.693655	0.935642	5.728912	5.728912	99
14-10-2023 20:21:22	908.642328	0.082001	12569.601686	3592.447273	0.179667	5.728912	5.728912	99
14-10-2023 20:26:59	337.570412	0.055469	49357.320951	15261.453084	1.933567	5.728912	5.728912	99
14-10-2023 20:32:37	337.923413	0.067769	16994.546362	14863.082641	0.952270	5.728912	5.728912	99
14-10-2023 20:47:45	907.779302	0.080157	13132.293637	3586.321275	0.186031	5.728912	5.728912	99
14-10-2023 20:53:24	338.496056	0.049670	50085.790741	15251.701047	1.949726	5.728912	5.728912	99
14-10-2023 20:59:02	338.635983	0.065311	17151.376828	14864.919226	0.954999	5.728912	5.728912	99
14-10-2023 21:14:13	910.804181	0.085439	12881.989523	3592.961742	0.182711	5.728912	5.728912	99
14-10-2023 21:19:53	339.567512	0.049269	48871.022839	15252.897607	1.907474	5.728912	5.728912	99
14-10-2023 21:25:43	349.713739	0.072283	17466.382052	15058.990619	0.939452	5.728912	5.728912	99
14-10-2023 21:40:50	907.304838	0.092237	13569.492954	3588.133850	0.191016	5.728912	5.728912	99
14-10-2023 21:55:58	908.179925	0.051981	49963.015503	3591.132948	0.595643	5.728912	5.728912	99
14-10-2023 22:01:36	338.031770	0.022102	48675.075914	15225.630709	1.909470	5.728912	5.728912	99
14-10-2023 22:07:16	339.775363	0.073645	16828.263628	14859.498425	0.942029	5.728912	5.728912	99
14-10-2023 22:22:24	907.586038	0.079854	12683.778068	3583.989138	0.181053	5.728912	5.728912	99
14-10-2023 22:28:03	338.876500	0.073631	50230.951140	15253.621218	1.951922	5.728912	5.728912	99
14-10-2023 22:33:39	336.819414	0.052913	16561.226498	14859.944538	0.942302	5.728912	5.728912	99
14-10-2023 22:50:16	996.031993	0.074804	13092.673179	3582.780452	0.169110	5.728912	5.728912	99
14-10-2023 22:55:55	339.647627	0.055846	49542.413100	15259.278077	1.927181	5.728912	5.728912	99
14-10-2023 23:01:33	338.063193	0.069026	16840.136261	14861.781369	0.947223	5.728912	5.728912	99
14-10-2023 23:16:41	907.882736	0.087615	13518.188224	3582.972203	0.190266	5.728912	5.728912	99
14-10-2023 23:22:20	339.051366	0.054369	50134.616673	15254.091182	1.948059	5.728912	5.728912	99
14-10-2023 23:28:04	343.173192	0.064870	15986.923456	14940.564653	0.910324	5.728912	5.728912	99
14-10-2023 23:43:12	908.023731	0.077881	13202.803416	3590.350700	0.186810	5.728912	5.728912	99
14-10-2023 23:48:51	339.510059	0.054800	50563.906966	15254.982450	1.958226	5.728912	5.728912	99
14-10-2023 23:54:53	361.485245	0.033112	16616.045508	15245.783759	0.890318	5.728912	5.728912	99
15-10-2023 00:09:59	906.182555	0.083805	13371.115806	3580.148222	0.188952	5.728912	5.728912	99
15-10-2023 00:25:01	902.266332	0.050936	48723.603785	3568.299873	0.585416	5.728912	5.728912	99
15-10-2023 00:30:41	339.453767	0.054358	50808.979085	15261.221786	1.966028	5.728912	5.728912	99
15-10-2023 00:36:19	338.137002	0.071262	16506.135927	14842.044225	0.936450	5.728912	5.728912	99
15-10-2023 00:51:22	902.874761	0.074589	13180.903788	3571.852017	0.187423	5.728912	5.728912	99
15-10-2023 00:57:01	338.674954	0.028819	49595.847196	15252.294668	1.934101	5.728912	5.728912	99
15-10-2023 01:02:37	336.204272	0.072566	17198.072371	14833.190583	0.962356	5.728912	5.728912	99
15-10-2023 01:17:44	906.937111	0.085695	13489.955309	3591.722225	0.190247	5.728912	5.728912	99
15-10-2023 01:23:23	339.061879	0.053119	50002.606021	15245.064273	1.943797	5.728912	5.728912	99
15-10-2023 01:29:00	336.948718	0.071218	16631.150783	14812.317215	0.942609	5.728912	5.728912	99
15-10-2023 01:44:06	906.202800	0.086774	13295.868176	3588.459481	0.188202	5.728912	5.728912	99
15-10-2023 01:49:43	336.821571	0.065196	49981.559921	15259.210139	1.956519	5.728912	5.728912	99
15-10-2023 01:55:28	344.459972	0.073168	16412.919268	14952.025089	0.919752	5.728912	5.728912	99
15-10-2023 02:10:38	910.115044	0.090507	13254.678955	3592.657703	0.186982	5.728912	5.728912	99
15-10-2023 02:16:17	339.506829	0.050912	49037.268476	15257.183614	1.912889	5.728912	5.728912	99
15-10-2023 02:21:54	337.196247	0.066424	16469.986442	14804.819877	0.936864	5.728912	5.728912	99
15-10-2023 02:37:02	907.087064	0.070724	13112.565133	3589.297192	0.185986	5.728912	5.728912	99
15-10-2023 02:42:40	338.666378	0.055488	49125.790506	15327.057937	1.922361	5.728912	5.728912	99
15-10-2023 02:48:18	338.041271	0.070571	15825.766528	14834.235146	0.916151	5.728912	5.728912	99
15-10-2023 03:03:27	908.753762	0.087645	13154.571316	3589.120699	0.186110	5.728912	5.728912	99
15-10-2023 03:18:37	909.901989	0.052333	48977.642352	3586.885585	0.583530	5.728912	5.728912	99
15-10-2023 03:24:15	337.680553	0.049702	49364.973455	15208.470868	1.931580	5.728912	5.728912	99
15-10-2023 03:29:51	336.352278	0.070459	16154.256168	14809.686575	0.929880	5.728912	5.728912	99
15-10-2023 03:44:58	906.902719	0.036856	13087.335262	3584.533886	0.185690	5.728912	5.728912	99
15-10-2023 03:50:37	338.333093	0.059345	49711.853760	15196.854051	1.937864	5.728912	5.728912	99
15-10-2023 03:56:13	336.120493	0.113029	16002.137621	14806.996455	0.925868	5.728912	5.728912	99
15-10-2023 04:11:22	909.059358	0.085687	13093.916339	3587.928519	0.185360	5.728912	5.728912	99
15-10-2023 04:17:00	338.470868	0.021805	49518.565650	15220.708107	1.932019	5.728912	5.728912	99
15-10-2023 04:22:37	336.355727	0.033303	16856.456657	14800.050917	0.950668	5.728912	5.728912	99
15-10-2023 04:37:43	906.567815	0.074670	12589.610481	3582.734872	0.180193	5.728912	5.728912	99
15-10-2023 04:43:22	338.568824	0.057561	48883.561357	15196.763375	1.911800	5.728912	5.728912	99
15-10-2023 04:48:59	337.226798	0.092079	16494.228613	14834.745769	0.938402	5.728912	5.728912	99
15-10-2023 05:04:08	908.191596	0.072876	12703.180249	3589.839206	0.181213	5.728912	5.728912	99
15-10-2023 05:09:47	338.992210	0.054714	48183.081410	15125.761554	1.886425	5.728912	5.728912	99
15-10-2023 05:15:23	336.133027	0.078054	16145.753812	14831.567598	0.930888	5.728912	5.728912	99
15-10-2023 05:32:00	997.056331	0.085959	13413.952495	3582.076847	0.172184	5.728912	5.728912	99
15-10-2023 05:47:07	906.777075	0.068236	49945.716016	3585.341926	0.596307	5.728912	5.728912	99
15-10-2023 05:52:46	339.177228	0.072616	49444.058164	15234.588161	1.926190	5.728912	5.728912	99
15-10-2023 05:58:23	337.166915	0.068840	16291.030881	14848.386039	0.932890	5.728912	5.728912	99
15-10-2023 06:13:30	907.033863	0.083220	13292.458591	3588.024113	0.187986	5.728912	5.728912	99
15-10-2023 06:19:10	340.223785	0.058725	49323.438025	15251.277638	1.917179	5.728912	5.728912	99
15-10-2023 06:24:50	339.935336	0.070851	16667.384459	14872.881927	0.937203	5.728912	5.728912	99
15-10-2023 06:39:59	908.601589	0.076218	13011.418865	3590.671025	0.184567	5.728912	5.728912	99
15-10-2023 06:45:39	339.892974	0.010493	50550.192458	15256.342850	1.955652	5.728912	5.728912	99
15-10-2023 06:51:17	338.275656	0.072732	16677.285690	14874.819046	0.942155	5.728912	5.728912	99
15-10-2023 07:06:28	911.081440	0.072849	13170.398675	3589.152604	0.185810	5.728912	5.728912	99
15-10-2023 07:12:08	339.973799	0.054391	50765.712836	15224.367792	1.960641	5.728912	5.728912	99
15-10-2023 07:17:47	338.100612	0.074498	17117.715780	14844.389831	0.954892	5.728912	5.728912	99
15-10-2023 07:32:58	910.867345	0.080787	12885.091023	3590.574515	0.182706	5.728912	5.728912	99
15-10-2023 07:38:37	339.362033	0.028912	49278.698785	15141.687525	1.917454	5.728912	5.728912	99
15-10-2023 07:44:32	354.883159	0.032442	16130.238785	15027.013677	0.886826	5.728912	5.728912	99
15-10-2023 07:59:43	910.734041	0.084522	13257.749677	3591.326139	0.186874	5.728912	5.728912	99
15-10-2023 08:14:52	908.941521	0.052963	49129.346930	3590.442696	0.585872	5.728912	5.728912	99
15-10-2023 08:20:33	341.056725	0.054813	48320.326515	15235.971997	1.882334	5.728912	5.728912	99
15-10-2023 08:25:52	319.422810	0.061851	18022.014590	14588.961702	1.031247	5.728912	5.728912	99
15-10-2023 08:41:02	909.751068	0.075217	12830.137877	3594.851923	0.182367	5.728912	5.728912	99
15-10-2023 08:46:44	341.931543	0.053819	50033.454257	15384.744426	1.932521	5.728912	5.728912	99
15-10-2023 08:52:04	320.437706	0.071330	16755.164154	14708.190664	0.991805	5.728912	5.728912	99
15-10-2023 09:07:17	912.570125	0.047412	12502.685769	3601.140182	0.178249	5.728912	5.728912	99
15-10-2023 09:12:58	341.080499	0.052873	51423.548867	15384.941340	1.978516	5.728912	5.728912	99
15-10-2023 09:20:03	425.053212	0.073645	16140.777523	15661.260927	0.755747	5.728912	5.728912	99
15-10-2023 09:35:13	909.532371	0.084361	13468.187299	3596.775870	0.189519	5.728912	5.728912	99
15-10-2023 09:40:42	329.526231	0.055431	50531.074167	14823.989387	2.003337	5.728912	5.728912	99
15-10-2023 09:47:47	424.375332	0.051494	16480.929397	15523.606828	0.761774	5.728912	5.728912	99
15-10-2023 10:02:55	907.783191	0.068329	13248.713837	3582.484631	0.187283	5.728912	5.728912	99
15-10-2023 10:08:24	328.901644	0.025150	50507.732257	14815.442870	2.006162	5.728912	5.728912	99
15-10-2023 10:16:24	480.559001	0.090425	16063.301311	16175.187309	0.677630	5.728912	5.728912	99
15-10-2023 10:31:30	905.774628	0.072831	13425.544862	3578.344190	0.189624	5.728912	5.728912	99
15-10-2023 10:36:59	328.911305	0.065742	51098.349546	14831.900440	2.024747	5.728912	5.728912	99
15-10-2023 10:44:48	469.225308	0.067251	16670.971192	16004.731414	0.703410	5.728912	5.728912	99
15-10-2023 10:59:54	905.256109	0.073597	12540.074292	3584.886636	0.179925	5.728912	5.728912	99
15-10-2023 11:15:03	909.788015	0.022081	49708.242677	3589.805659	0.591747	5.728912	5.728912	99
15-10-2023 11:20:43	339.126349	0.059177	50356.094072	15527.997988	1.962383	5.728912	5.728912	99
15-10-2023 11:27:48	425.764814	0.045920	16600.838073	15882.918066	0.770657	5.728912	5.728912	99
15-10-2023 11:43:03	914.331684	0.088847	13454.902699	3609.053535	0.188513	5.728912	5.728912	99
15-10-2023 11:48:42	338.789664	0.058919	51547.630096	15525.660870	1.999789	5.728912	5.728912	99
15-10-2023 11:55:58	436.017357	0.073535	17133.994603	15967.645291	0.766850	5.728912	5.728912	99
15-10-2023 12:11:12	914.255561	0.081247	14196.672581	3605.082647	0.196680	5.728912	5.728912	99
15-10-2023 12:16:52	339.573674	0.075382	52876.310005	15526.322618	2.034715	5.728912	5.728912	99
15-10-2023 12:24:48	476.062611	0.070115	16619.745263	16495.546093	0.702634	5.728912	5.728912	99
15-10-2023 12:41:34	1005.824585	0.079624	14257.516860	3596.206198	0.179296	5.728912	5.728912	99
15-10-2023 12:47:13	339.071797	0.064598	49675.782220	15526.397132	1.942385	5.728912	5.728912	99
15-10-2023 12:54:57	464.549675	0.050498	16976.318204	16381.363564	0.725318	5.728912	5.728912	99
15-10-2023 13:10:12	914.293653	0.036390	13372.388666	3599.120196	0.187499	5.728912	5.728912	99
15-10-2023 13:15:50	338.163667	0.084177	52431.430198	15521.402329	2.029763	5.728912	5.728912	99
15-10-2023 13:22:56	425.558956	0.097685	16229.514032	15906.190342	0.762769	5.728912	5.728912	99
15-10-2023 13:38:10	914.041016	0.091607	13090.913475	3601.785571	0.184470	5.728912	5.728912	99
15-10-2023 13:53:24	913.923457	0.018459	52705.044434	3603.093667	0.622338	5.728912	5.728912	99
15-10-2023 13:59:04	340.211715	0.016320	52323.578665	15538.804457	2.014859	5.728912	5.728912	99
15-10-2023 14:06:02	418.377835	0.059589	17252.905735	15818.496150	0.798452	5.728912	5.728912	99
15-10-2023 14:21:16	914.114448	0.085926	13749.645547	3606.110588	0.191782	5.728912	5.728912	99
15-10-2023 14:26:55	338.570415	0.069244	52478.006135	15499.146466	2.028051	5.728912	5.728912	99
15-10-2023 14:34:09	433.759549	0.065602	16285.173265	15976.440769	0.751280	5.728912	5.728912	99
15-10-2023 14:49:24	914.570307	0.082855	13529.183161	3609.600129	0.189290	5.728912	5.728912	99
15-10-2023 14:55:03	339.043577	0.028371	51447.177953	15517.416053	1.995053	5.728912	5.728912	99
15-10-2023 15:03:03	479.923928	0.113461	16204.199452	16564.498317	0.689686	5.728912	5.728912	99
15-10-2023 15:18:17	913.929630	0.086230	13622.193160	3606.934043	0.190421	5.728912	5.728912	99
15-10-2023 15:23:56	338.885444	0.059093	48977.997451	15501.744275	1.921919	5.728912	5.728912	99
15-10-2023 15:29:47	351.497902	0.049887	16093.336899	15039.479511	0.894665	5.728912	5.728912	99
15-10-2023 15:45:01	914.180961	0.090418	13642.431779	3599.155812	0.190507	5.728912	5.728912	99
15-10-2023 15:50:40	338.367166	0.057018	48762.557018	15509.310579	1.918658	5.728912	5.728912	99
15-10-2023 15:56:22	341.964645	0.064747	16540.175308	14876.827148	0.928001	5.728912	5.728912	99
15-10-2023 16:11:36	914.042020	0.082929	13365.356552	3602.715248	0.187513	5.728912	5.728912	99
15-10-2023 16:26:50	914.013327	0.013315	49640.019856	3602.590472	0.588399	5.728912	5.728912	99
15-10-2023 16:32:28	337.853051	0.058141	50049.738585	15494.767032	1.959626	5.728912	5.728912	99
15-10-2023 16:38:04	336.174124	0.071364	16255.110254	14814.190505	0.933538	5.728912	5.728912	99
15-10-2023 16:53:19	914.496391	0.109783	12664.960753	3600.871238	0.179663	5.728912	5.728912	99
15-10-2023 16:58:57	338.779885	0.055444	49048.394056	15492.908151	1.924354	5.728912	5.728912	99
15-10-2023 17:04:42	344.132804	0.079573	16489.304495	14926.339235	0.922114	5.728912	5.728912	99
15-10-2023 17:19:56	914.202460	0.100301	13210.064343	3599.647752	0.185730	5.728912	5.728912	99
15-10-2023 17:25:34	337.978349	0.054171	50250.538888	15484.009595	1.964580	5.728912	5.728912	99
15-10-2023 17:31:43	368.763834	0.060810	17004.884088	15545.796072	0.891613	5.728912	5.728912	99
15-10-2023 17:46:57	914.000647	0.089793	13533.501649	3601.271150	0.189364	5.728912	5.728912	99
15-10-2023 17:52:37	340.590811	0.059454	49735.058747	15491.992375	1.934459	5.728912	5.728912	99
15-10-2023 17:58:14	337.126648	0.071514	16697.185813	15013.777017	0.950126	5.728912	5.728912	99
15-10-2023 18:13:29	914.174649	0.043206	13185.283525	3597.094776	0.185434	5.728912	5.728912	99
15-10-2023 18:19:08	339.305054	0.049238	49169.821695	15497.816605	1.925136	5.728912	5.728912	99
15-10-2023 18:24:58	349.847227	0.078142	16506.285587	15013.477126	0.910058	5.728912	5.728912	99
15-10-2023 18:40:12	914.362145	0.086823	13802.669043	3601.285841	0.192262	5.728912	5.728912	99
15-10-2023 18:45:51	338.619650	0.052819	49494.081156	15490.260740	1.938480	5.728912	5.728912	99
15-10-2023 18:51:46	355.284892	0.066278	16851.195854	15112.180980	0.908742	5.728912	5.728912	99
15-10-2023 19:07:01	914.512208	0.099602	13515.636535	3600.641603	0.189053	5.728912	5.728912	99
15-10-2023 19:22:15	914.113790	0.053760	49726.816163	3602.875621	0.589296	5.728912	5.728912	99
15-10-2023 19:27:54	339.234621	0.052410	49154.906399	15494.831870	1.925003	5.728912	5.728912	99
15-10-2023 19:33:49	354.335646	0.076233	16387.285935	15056.018705	0.896351	5.728912	5.728912	99
15-10-2023 19:50:35	1006.663573	0.078581	13430.659349	3604.023990	0.170929	5.728912	5.728912	99
15-10-2023 19:56:14	338.189718	0.025795	48843.496161	15450.816812	1.920335	5.728912	5.728912	99
15-10-2023 20:02:05	351.605242	0.070998	16734.592123	15028.859373	0.912509	5.728912	5.728912	99
15-10-2023 20:17:19	913.895760	0.092371	13034.420008	3596.758868	0.183819	5.728912	5.728912	99
15-10-2023 20:22:58	338.754731	0.055953	49402.219608	15466.103871	1.934248	5.728912	5.728912	99
15-10-2023 20:28:41	343.318873	0.064894	16510.344632	14882.206502	0.923621	5.728912	5.728912	99
15-10-2023 20:43:56	914.306721	0.095224	13057.614624	3604.860839	0.184082	5.728912	5.728912	99
15-10-2023 20:49:35	338.906770	0.056820	49880.507604	15472.852445	1.947836	5.728912	5.728912	99
15-10-2023 20:55:35	360.390711	0.072085	15676.413162	15165.707171	0.864441	5.728912	5.728912	99
15-10-2023 21:10:50	914.287528	0.093303	13545.483444	3594.807230	0.189365	5.728912	5.728912	99
15-10-2023 21:16:29	339.052429	0.050951	49501.919203	15476.554542	1.935831	5.728912	5.728912	99
15-10-2023 21:22:14	345.271399	0.068173	16890.360154	14931.324235	0.930952	5.728912	5.728912	99
15-10-2023 21:37:28	914.316616	0.082822	13237.846556	3596.632833	0.185981	5.728912	5.728912	99
15-10-2023 21:52:42	913.939845	0.061743	50796.434206	3598.404119	0.601180	5.728912	5.728912	99
15-10-2023 21:58:21	338.716524	0.060348	49492.545107	15463.910497	1.937094	5.728912	5.728912	99
15-10-2023 22:04:22	360.487541	0.071740	16283.486770	15166.609698	0.881245	5.728912	5.728912	99
15-10-2023 22:19:36	914.251713	0.085151	12922.806427	3599.958388	0.182550	5.728912	5.728912	99
15-10-2023 22:25:14	338.316531	0.052635	49409.630064	15465.999697	1.936971	5.728912	5.728912	99
15-10-2023 22:30:51	336.836073	0.066092	16708.094255	14794.245074	0.944689	5.728912	5.728912	99
15-10-2023 22:46:05	914.265406	0.058014	13347.351342	3606.339001	0.187308	5.728912	5.728912	99
15-10-2023 22:51:45	339.927437	0.052376	50407.316442	15473.115531	1.957650	5.728912	5.728912	99
15-10-2023 22:57:36	350.028430	0.034893	16558.089538	15032.403734	0.911628	5.728912	5.728912	99
15-10-2023 23:12:50	914.098314	0.092146	13747.838634	3603.325769	0.191735	5.728912	5.728912	99
15-10-2023 23:18:29	339.047879	0.011611	49746.085135	15448.524085	1.942296	5.728912	5.728912	99
15-10-2023 23:25:06	397.352783	0.032435	16406.432236	15781.936575	0.818253	5.728912	5.728912	99
15-10-2023 23:40:20	914.250433	0.084507	13723.669859	3601.192457	0.191412	5.728912	5.728912	99
15-10-2023 23:46:01	340.075640	0.055551	49834.713355	15477.265529	1.939912	5.728912	5.728912	99
15-10-2023 23:52:03	362.572278	0.070078	16963.330816	15251.374385	0.897479	5.728912	5.728912	99
16-10-2023 00:07:18	914.385144	0.088513	13573.289589	3603.838509	0.189752	5.728912	5.728912	99
16-10-2023 00:22:32	913.903337	0.069983	50924.624202	3599.124183	0.602629	5.728912	5.728912	99
16-10-2023 00:28:12	340.004119	0.013856	50241.619563	15457.779728	1.951830	5.728912	5.728912	99
16-10-2023 00:34:08	356.391949	0.075889	15961.204062	15208.516689	0.883425	5.728912	5.728912	99
16-10-2023 00:49:22	913.960206	0.083726	13432.089887	3602.223315	0.188262	5.728912	5.728912	99
16-10-2023 00:55:01	339.022460	0.054436	50894.268886	15463.008848	1.977083	5.728912	5.728912	99
16-10-2023 01:01:05	363.716514	0.071754	17086.926084	15282.227055	0.898945	5.728912	5.728912	99
16-10-2023 01:16:20	914.844670	0.085475	13899.744604	3603.279484	0.193255	5.728912	5.728912	99
16-10-2023 01:22:00	339.823524	0.052922	51404.797548	15465.615579	1.987675	5.728912	5.728912	99
16-10-2023 01:28:43	403.545897	0.030426	16739.961642	15830.464902	0.815258	5.728912	5.728912	99
16-10-2023 01:43:58	914.507778	0.088329	13791.541760	3607.369021	0.192176	5.728912	5.728912	99
16-10-2023 01:49:36	338.150176	0.058069	51227.915228	15471.684969	1.992409	5.728912	5.728912	99
16-10-2023 01:56:16	399.580751	0.029495	16656.466315	15805.418203	0.820605	5.728912	5.728912	99
16-10-2023 02:11:30	914.442133	0.082563	13485.941008	3608.072984	0.188822	5.728912	5.728912	99
